# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless]
-7.246589843362155392e+00 9.589255944538846999e-01 7.461544917886853145e-02
-7.246589761686293762e+00 9.491432697400248308e-01 7.366563410941617818e-02
-7.246589675504464978e+00 9.747667482290126584e-01 7.604271922505372039e-02
-7.246535623324456665e+00 9.988752510216261093e-01 6.846939561373859007e-02
-7.246463977602108919e+00 1.044279799985479373e+00 5.366767655657292413e-02
-7.246444455400204987e+00 1.052778640460620529e+00 5.421612472368363134e-02
-7.245975336439953729e+00 1.050025524761454720e+00 6.112526896900333934e-02
-7.245946922222359809e+00 9.519249336650708049e-01 4.922671859059067623e-02
-7.245943004890321504e+00 1.019686165514746889e+00 6.049828983164450003e-02
-7.245924592466955971e+00 9.515540573191462181e-01 4.910491256015298012e-02
-7.245865138299375730e+00 1.037655919739749910e+00 6.149036712482784661e-02
-7.245864022781953295e+00 1.027061973643760728e+00 5.267494562002670438e-02
-7.245852129756345406e+00 1.030303221457066876e+00 5.273334874819613632e-02
-7.245770600910740988e+00 9.704622528906191592e-01 1.046696991631779344e-01
-7.245770598596506851e+00 9.632798945792792056e-01 1.032945156871604014e-01
-7.245770597563086390e+00 9.720804902151342075e-01 1.051477653342045016e-01
-7.245770477920275177e+00 9.524362313943897096e-01 1.024282346649519476e-01
-7.245703611485538431e+00 1.038919353696791781e+00 6.055371932367836774e-02
-7.245659627828043625e+00 9.760192139326026028e-01 7.431295488920600101e-02
-7.245355467261608062e+00 9.594828251089568827e-01 6.373458703942466719e-02
-7.245280407129824241e+00 1.006653206865026684e+00 7.064776219864746243e-02
-7.245280402795938990e+00 1.036063704678444664e+00 7.280794536778008308e-02
-7.245280325601001437e+00 9.999572776098477611e-01 7.008648228793014356e-02
-7.245280158089430600e+00 9.804647696533714818e-01 6.863254239835055170e-02
-7.245262007207387889e+00 9.533900795932608307e-01 6.325965499037655704e-02
-7.245193415129040027e+00 1.048140120179178458e+00 6.367942917284785675e-02
-7.245114594440379641e+00 1.045368064815559883e+00 6.343614647460367462e-02
-7.244897427889775088e+00 1.053873023321820979e+00 6.127350021818933623e-02
-7.244882237083471566e+00 1.058478223106772198e+00 6.146527001261788137e-02
-7.244850311459344105e+00 1.055454083125769937e+00 6.166901881908693622e-02
-7.244773769846736045e+00 1.018117605522819602e+00 6.026711080537297538e-02
-7.244757173257776905e+00 1.107769211253080144e+00 8.943470926186013192e-02
-7.244757171317789179e+00 1.092056179094165413e+00 8.773465036490006586e-02
-7.244715981584753273e+00 9.988343461136155454e-01 5.919642357058879645e-02
-7.243486728896605165e+00 1.049673502469451014e+00 6.087900310193831988e-02
-7.243461731809448523e+00 1.060558577103880129e+00 6.189079783728836104e-02
-7.243255917781518782e+00 9.970693487575220670e-01 4.974122026970723143e-02
-7.243193983180095330e+00 1.009317958332630383e+00 5.040011429959045247e-02
-7.243077267702405564e+00 1.018090089753687755e+00 5.200278311763822242e-02
-7.243057874404772001e+00 9.672609095185430439e-01 6.247811382334596958e-02
-7.243050066403233345e+00 1.014001420671979625e+00 5.168956448413421223e-02
-7.242948451716383573e+00 1.037144418383411537e+00 7.530197981162803367e-02
-7.242070342051273535e+00 9.614090211630015315e-01 7.389885304930333965e-02
-7.241880489515181374e+00 1.047180264327155941e+00 1.191170823156294800e-01
-7.241880375046334528e+00 1.053039961449532047e+00 1.201554206953579645e-01
-7.241880266109017583e+00 1.067195953851292956e+00 1.221474042369275342e-01
-7.241880153579824508e+00 1.052430069818136138e+00 1.208303287711893909e-01
-7.241690491698235199e+00 1.104714261096436667e+00 8.896931888194879734e-02
-7.241556029621563972e+00 1.055094356735604810e+00 6.111765576929085314e-02
-7.241063338490898893e+00 9.804952129307300535e-01 6.719407346011226079e-02
-7.241063337812442491e+00 9.275626644735982529e-01 6.343607445505997089e-02
-7.241063265544309679e+00 9.544870811194910987e-01 6.536511306106804198e-02
-7.241063228378592953e+00 9.431207439395440373e-01 6.454245223978256896e-02
-7.241015872952030641e+00 1.039672210089752413e+00 5.399082584128508944e-02
-7.240981657792461057e+00 9.207656309720476662e-01 4.771585188237566916e-02
-7.239991118293929162e+00 9.908007427640296294e-01 7.113297272548826933e-02
-7.239947382398619347e+00 9.572552338840453201e-01 5.566130543481753734e-02
-7.239814922497431304e+00 9.647293907573553096e-01 5.602852625821578419e-02
-7.239154601310467285e+00 1.025169762675825158e+00 6.235810630862394233e-02
-7.239071273241107995e+00 1.033138390512132077e+00 6.051454869955227162e-02
-7.239032924768411981e+00 1.053105154865033422e+00 6.160763031970022119e-02
-7.238730617348090313e+00 9.997922169592631247e-01 6.871881623196235411e-02
-7.238662781758889331e+00 1.030927353966592408e+00 7.123475585094857232e-02
-7.238618259292953105e+00 9.956108865163227906e-01 6.833766915912418971e-02
-7.238246782981181404e+00 9.363472890242626745e-01 6.233647989188818156e-02
-7.238232930360197770e+00 1.023276206024555712e+00 7.200616237840258560e-02
-7.238232825622591626e+00 1.015671360376117827e+00 7.166871035498424691e-02
-7.238232623123120213e+00 1.005220487846651301e+00 7.103153861228975186e-02
-7.238145367827999443e+00 9.462182946850218324e-01 6.292357892358411975e-02
-7.238016065380717734e+00 1.029045982967899286e+00 5.235069808314227191e-02
-7.237629540285870355e+00 1.076066805092606327e+00 5.878715137118908918e-02
-7.237629511755806710e+00 1.088997274008786098e+00 5.937004180468803682e-02
-7.237629483714427714e+00 1.076411798984006740e+00 5.862393777420744911e-02
-7.237629454724322287e+00 1.032142984164962085e+00 5.632933019515021233e-02
-7.237426321344156754e+00 1.033925350658144504e+00 5.398576363858352545e-02
-7.237030408640789503e+00 1.125614006330484029e+00 9.944535496590482804e-02
-7.237030255388257061e+00 1.110761609022792529e+00 9.841739305725033526e-02
-7.237029956822834897e+00 1.080406595046371265e+00 9.628342413432167124e-02
-7.236607721489349387e+00 1.032653529287250294e+00 7.513366469688101401e-02
-7.236561367671038525e+00 1.056702308636533028e+00 5.797406273125242648e-02
-7.236561365926450051e+00 1.013482566294114706e+00 5.542643672832407026e-02
-7.236561320432467248e+00 1.039515775675290632e+00 5.690990167131703553e-02
-7.236561222468346877e+00 1.059973389607034910e+00 5.809141182038261159e-02
-7.236502693569160094e+00 1.057861833860073153e+00 5.749647259627621576e-02
-7.236502684797203599e+00 1.047082821103119343e+00 5.679680995837237123e-02
-7.236502684629214421e+00 1.055765324478954437e+00 5.732485180777083245e-02
-7.236502676169024539e+00 1.048345580849729952e+00 5.703712424895845262e-02
-7.236089862850598742e+00 1.061114262368401784e+00 6.139032378019162323e-02
-7.236084906774012282e+00 1.041780958835834658e+00 6.109557911874201330e-02
-7.236044008658653048e+00 1.067272821728717958e+00 6.167011399543546879e-02
-7.235738686632344319e+00 9.870923857754199116e-01 6.383061727739519631e-02
-7.235606357441054293e+00 1.011697105590542822e+00 7.008167726511067841e-02
-7.235578543142356267e+00 1.053041959563300933e+00 1.270081746931832622e-01
-7.235578425393128121e+00 1.042752589850598932e+00 1.254127399928810227e-01
-7.235578287351544624e+00 1.027723057667389250e+00 1.243045588465033491e-01
-7.235578154406024254e+00 1.046534595626551711e+00 1.268772905635948134e-01
-7.235499274571145278e+00 1.013441484513698310e+00 7.031763424592402112e-02
-7.235395473898414309e+00 1.110317007697533276e+00 8.986135867553030065e-02
-7.235346549981134245e+00 1.002021544676238385e+00 5.945579842051416236e-02
-7.234938350148870434e+00 9.947688903152029916e-01 1.362437555913103282e-01
-7.234938070399899779e+00 9.877893500236116786e-01 1.356502231860203800e-01
-7.234938067807352269e+00 1.030260569808703064e+00 1.418605224716672220e-01
-7.234760079981493064e+00 9.688326934781408273e-01 5.619928881967424517e-02
-7.234617476059821861e+00 1.005676273151531852e+00 6.941830544394327063e-02
-7.234614400040673132e+00 1.045200340295403540e+00 5.306638496503209013e-02
-7.234556219237356700e+00 9.692635615246574243e-01 7.432435764191266947e-02
-7.234437011251468874e+00 9.963639936715608103e-01 1.065327845564997683e-01
-7.234437008194726459e+00 9.505605905833786062e-01 1.013417553127812926e-01
-7.234436925575100652e+00 9.832539798662255359e-01 1.042209229657595770e-01
-7.234436764548745735e+00 9.518963443808491354e-01 1.011903205580629989e-01
-7.233518345199113853e+00 1.019977673498920767e+00 6.037115468284681014e-02
-7.233296206310108722e+00 1.071239448817480344e+00 5.883482155180127376e-02
-7.233296205166240611e+00 1.045299780367495490e+00 5.747269668780380369e-02
-7.233296137368440348e+00 1.047585056989788654e+00 5.772457530917646240e-02
-7.233296134906757935e+00 1.068151663700902088e+00 5.879302828944940607e-02
-7.233182897042177650e+00 1.036258010900094950e+00 5.599030276536005879e-02
-7.233182886341425366e+00 1.031232258347594355e+00 5.582719184380530164e-02
-7.233182886160796521e+00 1.032761919802363870e+00 5.596479691138198098e-02
-7.233182875874470952e+00 1.054243270860561577e+00 5.701698972315055042e-02
-7.233102942901272314e+00 9.594241080157592805e-01 4.729149807673061617e-02
-7.233102941062344193e+00 9.761961173616613419e-01 4.813724371541731190e-02
-7.233021076163548280e+00 9.598441027349119414e-01 1.313588852453204114e-01
-7.233020912476189501e+00 9.584342675837896897e-01 1.315402695858074178e-01
-7.233020740480049504e+00 9.615271298621463902e-01 1.312140302571134787e-01
-7.233020737349593610e+00 9.662149306597683784e-01 1.314780297286244903e-01
-7.232998205918041990e+00 1.048344996833223464e+00 5.458877050642417517e-02
-7.232689264107897031e+00 1.054491147049758659e+00 5.385356692617324775e-02
-7.232633801901133808e+00 1.027027014084467949e+00 6.254475468060527454e-02
-7.232600692488913907e+00 9.434934071872769223e-01 6.448479724674541225e-02
-7.232600690552295930e+00 9.755350247724710044e-01 6.659638252619037857e-02
-7.232600579314761191e+00 9.392981746378888941e-01 6.415956119226949583e-02
-7.232600525245375778e+00 9.404589266484508769e-01 6.416749046509555299e-02
-7.232596227008100342e+00 1.007001923559214029e+00 5.149832360538283971e-02
-7.232573006413846706e+00 9.326993269276825371e-01 7.148340212609551048e-02
-7.232572898351444124e+00 9.602719793597516151e-01 7.378019842060129507e-02
-7.232572790666641716e+00 9.806581281363320191e-01 7.572572689575506055e-02
-7.232572684575169220e+00 9.765112326498900375e-01 7.521574734993934086e-02
-7.232403133729473410e+00 1.020741915991795867e+00 5.993588472678901269e-02
-7.232307269359333546e+00 9.417809094219182775e-01 5.311918564573865631e-02
-7.232307268928760635e+00 9.449092248614601175e-01 5.323156877551745575e-02
-7.232248460303762450e+00 1.050491211993896501e+00 5.357583420168482435e-02
-7.232161613156082858e+00 9.195330376872795641e-01 5.192648050165683121e-02
-7.232036413486873094e+00 8.827040155669186872e-01 1.072970282275343273e-01
-7.232036274176469881e+00 8.969820662927088240e-01 1.081543534076030155e-01
-7.232036010099012202e+00 9.021692055638553809e-01 1.093683814049047631e-01
-7.231947613812422127e+00 1.004121054055361340e+00 5.142143608671002897e-02
-7.231570933414854352e+00 1.011204013717076799e+00 6.951325234809493936e-02
-7.231473570564827646e+00 9.171881535124086771e-01 5.185630121830309136e-02
-7.231304009011396694e+00 9.755487105104562184e-01 7.003523144101164721e-02
-7.231260553729274676e+00 1.052530111922652001e+00 5.360584817193578266e-02
-7.231260553333017427e+00 1.044133361993378362e+00 5.310539458443678390e-02
-7.231179395158378931e+00 9.882776520496181494e-01 7.094879787188625164e-02
-7.230988394276563369e+00 9.556592670390036126e-01 5.370766641324130342e-02
-7.230762166557135551e+00 9.816939758542815309e-01 5.034220349367112685e-02
-7.230750278070003922e+00 9.725341122786224091e-01 7.422196813686973704e-02
-7.230698539585442397e+00 9.844648553788942769e-01 4.978708104262603851e-02
-7.230222232759508927e+00 9.055427078166430332e-01 5.125968506730005370e-02
-7.229798917440954931e+00 1.005466162826401222e+00 5.973081865674267910e-02
-7.229514871351590877e+00 9.221065550292671942e-01 5.188562062348231474e-02
-7.229035757907609216e+00 9.704383535465003208e-01 4.983341412582095731e-02
-7.228978338810284399e+00 1.001239532341185123e+00 7.116520488114452814e-02
-7.228978218265766920e+00 1.046514472309836741e+00 7.416265979496798610e-02
-7.228978104061405396e+00 1.014833401780836697e+00 7.202385950105262558e-02
-7.228977976759336954e+00 1.042408275166989196e+00 7.376448549751540851e-02
-7.228562041326206611e+00 1.108124495973984880e+00 9.035032940661830159e-02
-7.228455043258362522e+00 1.061395971455315390e+00 6.125446343276243905e-02
-7.228441926339893797e+00 9.177604681107845996e-01 5.201299935153160664e-02
-7.228332909998517408e+00 1.038721545071514818e+00 5.987230437482033568e-02
-7.228200336493256550e+00 9.453356110719783878e-01 4.947975738566241788e-02
-7.227834669858233418e+00 1.061358085039017851e+00 5.861313371759829111e-02
-7.227834666842451128e+00 1.049534864768048026e+00 5.802517321555546864e-02
-7.227834492184911142e+00 1.054914727659091334e+00 5.819266344958105852e-02
-7.227834490598164408e+00 1.044943605046892987e+00 5.783642514010973318e-02
-7.227673863362108264e+00 1.071391607468350937e+00 5.766915375408901423e-02
-7.227673833047470353e+00 1.049134706158908692e+00 5.657766324332732383e-02
-7.227673772976267230e+00 1.081729195659881571e+00 5.828000211156052907e-02
-7.227673771365196842e+00 1.035417540686796034e+00 5.589122795579899716e-02
-7.227647451439135118e+00 1.016742256008768663e+00 5.157119104337000437e-02
-7.227498330720680819e+00 1.013779966376411101e+00 6.977730798983140803e-02
-7.227412684375402740e+00 1.016788752365866966e+00 5.087535254878854107e-02
-7.227412682338347771e+00 1.001601694899309170e+00 5.006473933996551107e-02
-7.227279521931547990e+00 9.718668050406923387e-01 4.788701371696556242e-02
-7.226804598720367068e+00 9.707295706397347512e-01 4.998510837369967569e-02
-7.226703729856401637e+00 1.029720527203042524e+00 6.087469952734686496e-02
-7.226583831819344717e+00 9.666680901637446643e-01 7.448260286675137398e-02
-7.226492003350769799e+00 9.892212449880953828e-01 7.102575722104169376e-02
-7.226291143265418881e+00 1.006202650277249644e+00 5.098610297612471420e-02
-7.226155330690465561e+00 9.345953196989218448e-01 5.302996211928227149e-02
-7.226127665178404769e+00 1.034165093828359749e+00 7.492904978622499934e-02
-7.226094699589159731e+00 1.008454379954160540e+00 6.941062867446011475e-02
-7.225970772375655216e+00 1.012596634048509969e+00 6.999870208115453740e-02
-7.225919763005129504e+00 1.060010528390282758e+00 7.648405573082515951e-02
-7.225655044587036890e+00 1.033757407739875012e+00 6.310288358417587284e-02
-7.225356689013198164e+00 1.004888622361105321e+00 1.128956690335856106e-01
-7.225356686562948383e+00 1.018057888221218565e+00 1.147313852721197208e-01
-7.225356553605631227e+00 1.002226036923951291e+00 1.132987623498164093e-01
-7.225356295135065388e+00 1.022006096517200424e+00 1.158937597146092874e-01
-7.224980416545827566e+00 1.031369552073066576e+00 5.238452708333708047e-02
-7.224902898165897369e+00 9.647054258814712346e-01 5.415054079072239429e-02
-7.224891941456185407e+00 1.113901443464755392e+00 9.059694446583431426e-02
-7.224788024896293237e+00 1.113554007040424398e+00 9.101974348941024862e-02
-7.223964263404573316e+00 9.793079394621259093e-01 5.035775716741359292e-02
-7.223784502011866948e+00 1.004863802958605445e+00 5.983646958276272326e-02
-7.223722319108700773e+00 1.008714130567170741e+00 5.807153267002899966e-02
-7.223695945945666885e+00 1.001214517454860342e+00 5.954878452692812657e-02
-7.223643324593067128e+00 9.968359097079809716e-01 5.867676214369244719e-02
-7.223574433898212632e+00 1.000988102920745693e+00 5.884880422958822799e-02
-7.223281535855763380e+00 1.017661230861507615e+00 7.022515269575781149e-02
-7.223254675546242787e+00 9.270364353596070028e-01 5.266431068829213052e-02
-7.222981736180310364e+00 9.754952905282918696e-01 5.638199079139756542e-02
-7.222917152777520222e+00 1.106671197272094176e+00 7.347416345269322524e-02
-7.222917152155365450e+00 1.073645380599645538e+00 7.162804769111918990e-02
-7.222917116734432597e+00 1.098948869580586019e+00 7.307891017087352059e-02
-7.222795966799661294e+00 1.056881394948748110e+00 6.983499749619132002e-02
-7.222795936346532386e+00 1.059238895876899011e+00 7.010164160656352783e-02
-7.222795935800502498e+00 1.090230729612771787e+00 7.226715096156713369e-02
-7.222317508398343300e+00 1.049600183624471716e+00 7.588952545405432126e-02
-7.222209614709088399e+00 1.071301324800432164e+00 7.714015156815026697e-02
-7.222188080165813595e+00 1.020948788041044164e+00 1.252332073372449117e-01
-7.222187778502763500e+00 1.024877760276514893e+00 1.246604322940392806e-01
-7.222187772982855414e+00 1.031275285443346013e+00 1.261454508956375287e-01
